Observation,Transect,Quadrat,N.DMS,W.DMS,Species.CODE,Depth.m,Surface.Area.cm2,Surface.Area.Log,Partial.Mortality,SCTLD.Mortality,SCTLD.Presence,Bleached.Other.Disease,Comments
940,6,7,13.191285,-59.641998,PSTR,2.7,60,1.77815125,0,0,FALSE,F,Pic.4 Confirm ID 
860,6,7,13.191285,-59.641998,PSTR,3.4,104,2.017033339,0.5,0.3,TRUE,F,NA
934,6,7,13.191285,-59.641998,PSTR,2.7,124,2.093421685,0,0,FALSE,F,Pic.4 Confirm ID 
936,6,7,13.191285,-59.641998,PSTR,2.7,202,2.305351369,0,0,FALSE,F,Pic.4 Confirm ID 
939,6,7,13.191285,-59.641998,PSTR,2.7,368,2.565847819,0.6,0.6,TRUE,F,Pic.4 Confirm ID 
950,6,7,13.191285,-59.641998,PSTR,3.2,435,2.638489257,0.05,0.05,TRUE,F,NA
937,6,7,13.191285,-59.641998,PSTR,2.7,452,2.655138435,1,0.3,TRUE,F,Pic.4 Confirm ID 
938,6,7,13.191285,-59.641998,PSTR,2.7,527,2.721810615,0.9,0,FALSE,F,Pic.4 Confirm ID 
935,6,7,13.191285,-59.641998,PSTR,2.7,542,2.733999287,0.95,0.3,TRUE,F,Pic.4 Confirm ID 
933,6,7,13.191285,-59.641998,PSTR,3,1348,3.129689892,0.02,0.02,TRUE,F,Pic.4 Confirm ID 
914,6,7,13.191285,-59.641998,PSTR,3.4,1450,3.161368002,0.1,0,FALSE,F,NA
59,7,2,13.191268,-59.641298,PSTR,0.6,254,2.404833717,0,0,FALSE,F,NA
406,7,3,13.19133,-59.641462,PSTR,2.4,165,2.217483944,0.2,0.2,TRUE,F,NA
359,7,4,13.191395,-59.641638,PSTR,3,24,1.380211242,0,0,FALSE,F,NA
268,7,4,13.191395,-59.641638,PSTR,1.8,44,1.643452676,0,0,FALSE,F,NA
272,7,4,13.191395,-59.641638,PSTR,3.3,57,1.755874856,0,0,FALSE,P,NA
175,7,5,13.191463,-59.641816,PSTR,5,121,2.08278537,0,0,FALSE,F,NA
184,7,6,13.191535,-59.642004,PSTR,4.3,16,1.204119983,0,0,FALSE,F,NA
192,7,6,13.191535,-59.642004,PSTR,4.3,33,1.51851394,0.3,0.3,TRUE,F,NA
188,7,6,13.191535,-59.642004,PSTR,4.3,62,1.792391689,1,1,TRUE,F,NA
151,7,6,13.191535,-59.642004,PSTR,4,226,2.354108439,0,0,FALSE,P,Pic.5
146,7,6,13.191535,-59.642004,PSTR,4,559,2.747411808,0,0,FALSE,F,NA
208,7,6,13.191535,-59.642004,PSTR,3.6,571,2.756636108,0,0,FALSE,P,NA
154,7,6,13.191535,-59.642004,PSTR,4.4,648,2.811575006,1,0.8,TRUE,F,NA
201,7,6,13.191535,-59.642004,PSTR,4.3,1965,3.293362555,0.1,0,FALSE,F,NA
