Observation,Transect,Quadrat,N.DMS,W.DMS,Species.CODE,Depth.m,Surface.Area.cm2,Surface.Area.Log,Partial.Mortality,SCTLD.Mortality,SCTLD.Presence,Bleached.Other.Disease,Comments
2355,5,4,13.191003,-59.641814,PAST,2.5,83,1.919078092,0,0,FALSE,F,NA
2352,5,4,13.191003,-59.641814,PAST,2.3,84,1.924279286,0,0,FALSE,F,NA
2320,5,4,13.191003,-59.641814,PAST,2,85,1.929418926,0,0,FALSE,F,NA
2326,5,4,13.191003,-59.641814,PAST,2,85,1.929418926,0,0,FALSE,F,NA
2328,5,4,13.191003,-59.641814,PAST,2,85,1.929418926,0,0,FALSE,F,NA
2367,5,4,13.191003,-59.641814,PAST,2.5,86,1.934498451,0,0,FALSE,F,NA
2348,5,4,13.191003,-59.641814,PAST,2.3,117,2.068185862,0,0,FALSE,F,NA
2368,5,4,13.191003,-59.641814,PAST,2.5,121,2.08278537,0,0,FALSE,F,NA
2319,5,4,13.191003,-59.641814,PAST,2,135,2.130333768,0,0,FALSE,F,NA
2346,5,4,13.191003,-59.641814,PAST,2,135,2.130333768,0.1,0,FALSE,F,NA
2354,5,4,13.191003,-59.641814,PAST,2.5,213,2.328379603,0,0,FALSE,F,NA
2366,5,4,13.191003,-59.641814,PAST,2.5,264,2.421603927,0,0,FALSE,F,NA
2325,5,4,13.191003,-59.641814,PAST,2,368,2.565847819,0,0,FALSE,F,NA
69,6,2,13.191044,-59.641096,PAST,0.3,39,1.591064607,0.05,0,FALSE,F,NA
66,6,2,13.191044,-59.641096,PAST,0.3,548,2.738780558,0,0,FALSE,F,NA
454,6,3,13.191095,-59.641285,PAST,0.6,14,1.146128036,0,0,FALSE,F,Dark coloration
453,6,3,13.191095,-59.641285,PAST,0.6,25,1.397940009,0,0,FALSE,F,Dark coloration
450,6,3,13.191095,-59.641285,PAST,0.6,67,1.826074803,0,0,FALSE,F,NA
452,6,3,13.191095,-59.641285,PAST,0.6,69,1.838849091,0,0,FALSE,F,Dark coloration
447,6,3,13.191095,-59.641285,PAST,0.6,83,1.919078092,0.15,0,FALSE,F,T6Q3 has a lot of the non-coral coral (?) 
448,6,3,13.191095,-59.641285,PAST,0.6,137,2.136720567,0,0,FALSE,F,NA
449,6,3,13.191095,-59.641285,PAST,0.6,156,2.193124598,0.2,0,FALSE,F,Dark coloration 
451,6,3,13.191095,-59.641285,PAST,0.6,300,2.477121255,0.2,0,FALSE,F,Dark coloration
512,6,5,13.191198,-59.641657,PAST,2.1,23,1.361727836,0,0,FALSE,F,NA
510,6,5,13.191198,-59.641657,PAST,2.1,57,1.755874856,0,0,FALSE,F,NA
516,6,5,13.191198,-59.641657,PAST,1.8,60,1.77815125,0,0,FALSE,F,NA
518,6,5,13.191198,-59.641657,PAST,1.8,66,1.819543936,0,0,FALSE,F,NA
513,6,5,13.191198,-59.641657,PAST,2.1,84,1.924279286,0,0,FALSE,F,NA
511,6,5,13.191198,-59.641657,PAST,2.1,86,1.934498451,0,0,FALSE,F,NA
517,6,5,13.191198,-59.641657,PAST,1.8,102,2.008600172,0,0,FALSE,F,NA
514,6,5,13.191198,-59.641657,PAST,2.1,112,2.049218023,0,0,FALSE,F,NA
521,6,5,13.191198,-59.641657,PAST,2.1,112,2.049218023,0,0,FALSE,F,NA
515,6,5,13.191198,-59.641657,PAST,1.8,123,2.089905111,0,0,FALSE,F,NA
520,6,5,13.191198,-59.641657,PAST,2.4,156,2.193124598,0,0,FALSE,F,NA
519,6,5,13.191198,-59.641657,PAST,2.1,177,2.247973266,0,0,FALSE,F,NA
522,6,5,13.191198,-59.641657,PAST,1.8,194,2.28780173,0,0,FALSE,F,NA
523,6,5,13.191198,-59.641657,PAST,1.8,197,2.294466226,0,0,FALSE,P,NA
340,7,3,13.19133,-59.641462,PAST,2.5,6,0.77815125,0,0,FALSE,F,NA
338,7,3,13.19133,-59.641462,PAST,3.5,9,0.954242509,0,0,FALSE,F,NA
337,7,3,13.19133,-59.641462,PAST,3.5,13,1.113943352,0,0,FALSE,F,NA
341,7,3,13.19133,-59.641462,PAST,2.5,13,1.113943352,0,0,FALSE,F,NA
342,7,3,13.19133,-59.641462,PAST,2.5,17,1.230448921,0,0,FALSE,F,NA
336,7,3,13.19133,-59.641462,PAST,3.5,19,1.278753601,0,0,FALSE,F,NA
381,7,3,13.19133,-59.641462,PAST,1.8,19,1.278753601,0,0,FALSE,F,NA
345,7,3,13.19133,-59.641462,PAST,2.5,20,1.301029996,0,0,FALSE,F,NA
334,7,3,13.19133,-59.641462,PAST,3.5,24,1.380211242,0,0,FALSE,F,NA
332,7,3,13.19133,-59.641462,PAST,3.5,29,1.462397998,0,0,FALSE,F,NA
384,7,3,13.19133,-59.641462,PAST,1.8,42,1.62324929,0,0,FALSE,F,NA
396,7,3,13.19133,-59.641462,PAST,1.5,42,1.62324929,0,0,FALSE,F,NA
395,7,3,13.19133,-59.641462,PAST,1.5,44,1.643452676,0,0,FALSE,F,NA
343,7,3,13.19133,-59.641462,PAST,2.5,45,1.653212514,0,0,FALSE,F,NA
380,7,3,13.19133,-59.641462,PAST,1.8,47,1.672097858,0,0,FALSE,F,NA
379,7,3,13.19133,-59.641462,PAST,1.8,62,1.792391689,0,0,FALSE,F,NA
388,7,3,13.19133,-59.641462,PAST,1.5,63,1.799340549,0,0,FALSE,F,NA
333,7,3,13.19133,-59.641462,PAST,3.5,65,1.812913357,0,0,FALSE,F,NA
339,7,3,13.19133,-59.641462,PAST,3.5,69,1.838849091,0,0,FALSE,F,NA
378,7,3,13.19133,-59.641462,PAST,2.1,69,1.838849091,0,0,FALSE,F,NA
335,7,3,13.19133,-59.641462,PAST,3.5,75,1.875061263,0,0,FALSE,F,NA
385,7,3,13.19133,-59.641462,PAST,1.8,77,1.886490725,0,0,FALSE,F,NA
344,7,3,13.19133,-59.641462,PAST,2.5,79,1.897627091,0,0,FALSE,F,NA
394,7,3,13.19133,-59.641462,PAST,1.2,94,1.973127854,0,0,FALSE,F,NA
357,7,3,13.19133,-59.641462,PAST,1.6,100,2,0,0,FALSE,P,NA
393,7,3,13.19133,-59.641462,PAST,2.4,104,2.017033339,0,0,FALSE,F,NA
386,7,3,13.19133,-59.641462,PAST,1.5,111,2.045322979,0,0,FALSE,F,NA
377,7,3,13.19133,-59.641462,PAST,2.4,132,2.120573931,0,0,FALSE,F,NA
383,7,3,13.19133,-59.641462,PAST,1.8,198,2.29666519,0.3,0.1,TRUE,F,NA
390,7,3,13.19133,-59.641462,PAST,1.5,198,2.29666519,0,0,FALSE,F,NA
389,7,3,13.19133,-59.641462,PAST,1.5,210,2.322219295,0.3,0.2,TRUE,F,NA
355,7,3,13.19133,-59.641462,PAST,1.6,218,2.338456494,0.1,0,FALSE,F,NA
387,7,3,13.19133,-59.641462,PAST,1.5,264,2.421603927,0,0,FALSE,F,NA
346,7,3,13.19133,-59.641462,PAST,2.5,284,2.45331834,0.2,0,FALSE,F,NA
356,7,3,13.19133,-59.641462,PAST,1.6,315,2.498310554,0,0,FALSE,P,NA
354,7,3,13.19133,-59.641462,PAST,1.6,320,2.505149978,0.2,0,FALSE,F,NA
382,7,3,13.19133,-59.641462,PAST,1.8,330,2.51851394,0,0,FALSE,F,NA
256,7,4,13.191395,-59.641638,PAST,3,6,0.77815125,0,0,FALSE,F,NA
262,7,4,13.191395,-59.641638,PAST,3,9,0.954242509,0,0,FALSE,F,NA
288,7,4,13.191395,-59.641638,PAST,2.4,16,1.204119983,0,0,FALSE,F,NA
297,7,4,13.191395,-59.641638,PAST,2.4,19,1.278753601,0,0,FALSE,F,NA
258,7,4,13.191395,-59.641638,PAST,3,20,1.301029996,0,0,FALSE,F,NA
263,7,4,13.191395,-59.641638,PAST,3,20,1.301029996,0,0,FALSE,F,NA
286,7,4,13.191395,-59.641638,PAST,2.4,21,1.322219295,0,0,FALSE,F,NA
255,7,4,13.191395,-59.641638,PAST,3,27,1.431363764,0,0,FALSE,F,NA
279,7,4,13.191395,-59.641638,PAST,2.4,27,1.431363764,0,0,FALSE,F,NA
291,7,4,13.191395,-59.641638,PAST,2.4,27,1.431363764,0,0,FALSE,F,NA
278,7,4,13.191395,-59.641638,PAST,2.4,28,1.447158031,0,0,FALSE,P,NA
280,7,4,13.191395,-59.641638,PAST,2.4,28,1.447158031,0,0,FALSE,P,NA
292,7,4,13.191395,-59.641638,PAST,2.4,34,1.531478917,0,0,FALSE,F,NA
264,7,4,13.191395,-59.641638,PAST,3,43,1.633468456,0,0,FALSE,F,NA
276,7,4,13.191395,-59.641638,PAST,2.4,44,1.643452676,0.3,0,FALSE,F,NA
284,7,4,13.191395,-59.641638,PAST,2.4,44,1.643452676,0.05,0,FALSE,F,NA
298,7,4,13.191395,-59.641638,PAST,2.4,44,1.643452676,0,0,FALSE,F,NA
257,7,4,13.191395,-59.641638,PAST,3,49,1.69019608,0,0,FALSE,F,NA
299,7,4,13.191395,-59.641638,PAST,2.4,49,1.69019608,0,0,FALSE,P,NA
260,7,4,13.191395,-59.641638,PAST,3,50,1.698970004,0,0,FALSE,F,NA
266,7,4,13.191395,-59.641638,PAST,3,50,1.698970004,0,0,FALSE,F,NA
277,7,4,13.191395,-59.641638,PAST,2.4,51,1.707570176,0,0,FALSE,P,NA
259,7,4,13.191395,-59.641638,PAST,3,56,1.748188027,0,0,FALSE,F,NA
267,7,4,13.191395,-59.641638,PAST,3,69,1.838849091,0,0,FALSE,F,Not finished PAST and AHUM in subQ1. Use 3 last obs as ref for PAST. Still need to do subQ4 and subQ3. 
283,7,4,13.191395,-59.641638,PAST,2.4,84,1.924279286,0.02,0,FALSE,F,NA
287,7,4,13.191395,-59.641638,PAST,2.4,99,1.995635195,0.05,0,FALSE,F,NA
293,7,4,13.191395,-59.641638,PAST,2.4,111,2.045322979,0,0,FALSE,F,NA
265,7,4,13.191395,-59.641638,PAST,3,118,2.071882007,0,0,FALSE,F,NA
261,7,4,13.191395,-59.641638,PAST,3,137,2.136720567,0,0,FALSE,F,NA
282,7,4,13.191395,-59.641638,PAST,2.4,137,2.136720567,0,0,FALSE,P,NA
281,7,4,13.191395,-59.641638,PAST,2.4,187,2.271841607,0,0,FALSE,F,NA
294,7,4,13.191395,-59.641638,PAST,2.4,200,2.301029996,0.5,0,FALSE,P,NA
290,7,4,13.191395,-59.641638,PAST,2.4,289,2.460897843,0.5,0,FALSE,F,NA
296,7,4,13.191395,-59.641638,PAST,2.4,300,2.477121255,0,0,FALSE,P,NA
285,7,4,13.191395,-59.641638,PAST,2.4,307,2.487138375,0,0,FALSE,F,NA
289,7,4,13.191395,-59.641638,PAST,2.4,337,2.527629901,0.05,0,FALSE,P,NA
295,7,4,13.191395,-59.641638,PAST,2.4,463,2.665580991,0.15,0,FALSE,F,NA
